Id,SalePrice
1461,119330.08
1462,161025.59
1463,192740.5
1464,186532.5
1465,185468.26
1466,185123.5
1467,177370.35
1468,176332.67
1469,184458.62
1470,130612.6
1471,199920.86
1472,95477.11
1473,96980.5
1474,144603.98
1475,112319.0
1476,360540.25
1477,259524.53
1478,278202.78
1479,251274.82
1480,468080.65
1481,335433.17
1482,203300.14
1483,195225.61
1484,162535.3
1485,168887.55333333334
1486,204296.5
1487,339958.32
1488,242952.52
1489,209571.12
1490,223822.54
1491,188303.0
1492,92421.49
1493,186475.59
1494,289792.98
1495,299160.3
1496,237389.05
1497,191357.01
1498,155502.08000000002
1499,152673.15066666668
1500,160801.64444444445
1501,174540.0
1502,141115.93333333335
1503,281388.25
1504,227996.5
1505,216071.98
1506,181064.15
1507,293455.66
1508,214723.24
1509,165889.5
1510,156001.0
1511,151094.18
1512,172363.5
1513,145649.84
1514,210049.74
1515,229176.72
1516,160906.64
1517,149630.62
1518,137241.14
1519,240535.39
1520,137151.25
1521,147008.5
1522,162428.0
1523,118279.26
1524,118587.88
1525,126114.07
1526,133806.0
1527,102347.23
1528,134072.76
1529,140779.5
1530,158314.0
1531,126303.0
1532,103137.71
1533,163903.0
1534,116448.83
1535,160406.53
1536,113416.54
1537,100797.04
1538,142756.84
1539,174107.65
1540,130177.0
1541,144998.09
1542,149964.68
1543,200958.88
1544,89966.0
1545,102450.75
1546,112558.43
1547,133357.59
1548,129983.19
1549,107791.54
1550,147246.21
1551,115584.38
1552,143846.45
1553,147609.25
1554,98190.61
1555,191413.5
1556,96583.5
1557,125957.59
1558,94146.8
1559,134803.87
1560,145988.9
1561,182423.5
1562,130234.08
1563,121905.5
1564,167844.95
1565,156242.17
1566,191808.15
1567,93185.01
1568,234778.84
1569,175977.32
1570,115416.79
1571,134781.92
1572,147626.09
1573,276681.58
1574,144252.0
1575,206989.42
1576,263906.11
1577,201588.04
1578,137258.14
1579,146130.9
1580,187467.65
1581,140821.71
1582,125974.76
1583,350208.4
1584,238596.19
1585,138741.0
1586,92064.61
1587,92114.49
1588,148904.13
1589,109057.31
1590,132682.71
1591,103458.1
1592,120047.94
1593,98310.93
1594,176265.34
1595,139139.5
1596,201885.09
1597,221497.04
1598,177291.24
1599,142482.7
1600,168022.41
1601,79805.6
1602,108892.93
1603,87682.37
1604,265797.85
1605,245180.85
1606,166427.37
1607,236424.8
1608,215594.02
1609,187978.18
1610,172493.44
1611,146712.71
1612,198635.22
1613,200626.22
1614,125229.9
1615,79696.0
1616,73955.86
1617,89673.43
1618,128260.76
1619,136428.5
1620,237093.09
1621,173401.57
1622,146732.67
1623,278035.41
1624,236131.73
1625,123705.5
1626,164289.5
1627,194193.5
1628,248283.63
1629,178344.36
1630,375321.64
1631,196605.94
1632,219371.37
1633,166760.09333333335
1634,187030.0
1635,180793.35
1636,162979.44
1637,192886.9
1638,193532.29
1639,185949.55
1640,263505.58
1641,176913.05
1642,214222.19
1643,220397.98
1644,218115.28
1645,183960.1
1646,155808.35
1647,158872.0
1648,138447.85
1649,140414.8
1650,121555.5
1651,126786.37
1652,92673.5
1653,91067.0
1654,157086.34
1655,136255.24
1656,146655.32
1657,158750.37
1658,146779.37
1659,122444.0
1660,147016.1
1661,436221.11
1662,373452.8
1663,380361.25
1664,442211.6
1665,295409.86
1666,345174.94
1667,347455.72
1668,315168.89
1669,261812.25
1670,334480.9
1671,304622.1
1672,473854.99
1673,290273.27
1674,253659.4
1675,209887.78
1676,201644.99
1677,226555.62
1678,468591.06
1679,376227.11
1680,309350.89
1681,216806.81
1682,311791.83
1683,186142.41
1684,170122.15
1685,173387.05
1686,171080.36
1687,164729.52333333335
1688,185832.45
1689,183489.0
1690,182668.0
1691,169814.53
1692,222204.05
1693,164577.01333333334
1694,183338.5
1695,169155.15
1696,276888.59
1697,169746.45
1698,368373.68
1699,338795.37
1700,238819.34
1701,253401.71
1702,267373.79
1703,265825.19
1704,322061.65
1705,201910.66
1706,468100.92
1707,216313.36
1708,219884.52
1709,253879.29
1710,214316.76
1711,247307.59
1712,273474.87
1713,298813.31
1714,220329.0
1715,201135.82
1716,197131.21
1717,159375.77
1718,150550.09
1719,206023.03
1720,244793.69
1721,153867.0
1722,118675.75
1723,154300.0
1724,224998.49
1725,228678.25
1726,202933.4
1727,184660.13
1728,185065.7
1729,165271.91
1730,168624.44
1731,124514.25
1732,126667.16
1733,123971.16
1734,131736.0
1735,131343.5
1736,117367.16
1737,317939.63
1738,215965.58
1739,360758.41
1740,273075.41
1741,205874.16
1742,174542.98
1743,177398.01
1744,260163.34
1745,212046.11
1746,174856.41
1747,203631.0
1748,244586.15
1749,158603.27
1750,146652.36
1751,220701.0
1752,123958.0
1753,153985.72
1754,188010.5
1755,163414.64
1756,125804.66
1757,114915.91
1758,151059.14
1759,167291.5
1760,155979.0
1761,162882.0
1762,173132.59
1763,155156.08
1764,115554.66
1765,170351.79
1766,162221.0
1767,218413.46
1768,140834.0
1769,144794.18
1770,136286.0
1771,140910.5
1772,139181.5
1773,142904.0
1774,158815.9
1775,129162.5
1776,119255.44
1777,114513.0
1778,124222.0
1779,112540.21
1780,165512.0
1781,127562.09
1782,102264.11
1783,140925.87
1784,95431.36
1785,114252.59
1786,151905.13
1787,155418.43
1788,69394.04
1789,93566.76
1790,92479.43
1791,196101.08
1792,155435.09
1793,139185.0
1794,138220.1
1795,139212.0
1796,106840.93
1797,126871.37
1798,123290.68
1799,110068.0
1800,121181.52
1801,145760.76
1802,148302.64
1803,152307.0
1804,140449.8
1805,129811.0
1806,116326.54
1807,146845.87
1808,118318.58
1809,119168.53
1810,159788.84
1811,126316.41
1812,114274.5
1813,124402.04
1814,94063.18
1815,81428.83
1816,87707.02
1817,141438.51
1818,121025.87
1819,100747.66
1820,65630.11
1821,110862.0
1822,152306.61
1823,76094.5
1824,124130.3
1825,138130.63
1826,100685.26
1827,111989.94
1828,144100.68
1829,111838.36
1830,140223.05
1831,155490.74
1832,156385.06
1833,161862.03
1834,125384.93
1835,151263.4
1836,137455.34
1837,98167.8
1838,127605.29
1839,84427.65
1840,171258.18
1841,147329.04
1842,97779.86
1843,150282.0
1844,122684.43
1845,154211.1
1846,145913.5
1847,190096.97
1848,70649.11
1849,124493.28
1850,126009.75
1851,160039.59
1852,126889.15
1853,133761.41
1854,144078.0
1855,143471.16
1856,224198.8
1857,188973.0
1858,168661.82
1859,122041.57
1860,155359.41
1861,124181.3
1862,367558.92
1863,366501.79
1864,366501.79
1865,303067.74
1866,318592.23
1867,238067.7
1868,325111.94
1869,214097.11
1870,215950.99
1871,235004.22
1872,169210.1
1873,231350.75
1874,144855.5
1875,214378.16
1876,209069.4
1877,217353.56
1878,218461.27
1879,136432.49
1880,137673.8
1881,274093.07
1882,242056.48
1883,201478.0
1884,222574.98
1885,228138.96
1886,305629.0
1887,227770.63
1888,277281.48
1889,166536.75
1890,144216.21
1891,145348.6
1892,114358.72
1893,135362.34
1894,133327.0
1895,152731.58
1896,122527.5
1897,121539.76
1898,104904.54
1899,105922.21
1900,95695.04
1901,167373.5
1902,160215.5
1903,174444.83
1904,132185.33
1905,161128.96
1906,172279.09
1907,211756.24
1908,109720.43
1909,128288.35
1910,122358.85
1911,211814.4
1912,273797.21
1913,160090.82
1914,79191.09
1915,297986.56
1916,90822.26
1917,239846.4
1918,136925.31
1919,157737.46
1920,205221.64
1921,395478.88
1922,301103.34
1923,207547.22
1924,226356.89
1925,228017.32
1926,389831.73
1927,138929.33
1928,155139.77
1929,125553.75
1930,143630.5
1931,150605.0
1932,165970.37
1933,170147.91
1934,183845.9
1935,179393.27
1936,195371.68
1937,183269.02142857143
1938,188334.56
1939,217039.32
1940,184347.0
1941,179619.9
1942,188063.15
1943,184762.55
1944,305505.44
1945,327147.84
1946,153313.05
1947,283692.63
1948,158744.64
1949,238456.0
1950,175808.15
1951,240803.2
1952,209602.55
1953,165780.61
1954,191522.61
1955,135946.08
1956,271807.65
1957,159715.39
1958,325536.61
1959,152938.58
1960,119325.84
1961,119224.58
1962,89931.0
1963,97462.5
1964,117274.0
1965,146022.34
1966,131611.58
1967,277744.87
1968,409401.89
1969,381456.2
1970,449513.61
1971,410519.75
1972,339939.1
1973,242024.37
1974,317667.71
1975,450708.19
1976,271933.86
1977,388923.7
1978,407676.32
1979,290885.81
1980,196184.6
1981,319793.13
1982,227293.33
1983,210608.62
1984,169895.0
1985,217643.81
1986,216996.68
1987,172400.74
1988,180409.1
1989,189287.6
1990,219368.6
1991,224870.67
1992,217558.55
1993,171167.31
1994,249247.86
1995,183697.5
1996,253600.87
1997,270444.22
1998,344699.33
1999,249279.25
2000,294844.88
2001,270376.05
2002,241101.64
2003,256878.72
2004,270089.67
2005,203525.4
2006,222144.57
2007,249212.76
2008,203448.35
2009,203100.5
2010,188179.15
2011,154911.74
2012,164369.25
2013,184566.0
2014,194542.9
2015,194207.0
2016,205960.5
2017,203008.18
2018,124061.79
2019,134705.5
2020,127611.33
2021,116487.5
2022,178192.3
2023,149453.37
2024,268284.38
2025,326440.96
2026,179738.86
2027,152533.47511111113
2028,154658.66
2029,176701.97
2030,254433.99
2031,215557.38
2032,238613.89
2033,244328.15
2034,164643.94
2035,213054.78
2036,178644.65
2037,180666.65
2038,275740.13
2039,178294.0
2040,290376.43
2041,226154.78
2042,201883.75
2043,163064.77
2044,162562.15
2045,185939.5
2046,139738.05
2047,160295.07
2048,133849.16
2049,140518.8
2050,173142.0
2051,98226.5
2052,140711.25
2053,143518.84
2054,69420.75
2055,151743.5
2056,122674.09
2057,127259.26
2058,235659.15
2059,140755.5
2060,166044.59
2061,176067.0
2062,139033.75
2063,104024.55
2064,145100.0
2065,126413.5
2066,159448.06
2067,133586.28
2068,158969.05
2069,90359.5
2070,112970.78
2071,97733.8
2072,131202.33
2073,135918.5
2074,160092.62
2075,149252.09
2076,116506.33
2077,151206.75
2078,130254.0
2079,125558.0
2080,112465.59
2081,121670.5
2082,137373.0
2083,145038.6
2084,106875.13
2085,132168.02
2086,139828.46
2087,126997.09
2088,119843.36
2089,88835.3
2090,128022.05
2091,147766.56
2092,148393.1
2093,161962.34
2094,94951.51
2095,144960.0
2096,82731.04
2097,80519.0
2098,148995.16
2099,51699.16
2100,130162.82
2101,153507.34
2102,130977.26
2103,96113.93
2104,162462.27
2105,130741.09
2106,93121.5
2107,214766.75
2108,121542.66
2109,119184.89
2110,123841.05
2111,137500.74
2112,144100.37
2113,123337.79
2114,104213.16
2115,145197.5
2116,108781.1
2117,158703.74
2118,120159.08
2119,104019.6
2120,93741.5
2121,90973.86
2122,108439.32
2123,84898.0
2124,163915.34
2125,156238.1
2126,151700.89
2127,146364.32
2128,121921.87
2129,86793.83
2130,156708.34
2131,148532.0
2132,116984.13
2133,111979.38
2134,108774.38
2135,97698.36
2136,95076.0
2137,123591.82
2138,137589.5
2139,153843.5
2140,140381.25
2141,125056.43
2142,136727.35
2143,151998.76
2144,125240.54
2145,134163.25
2146,146623.41
2147,162187.82
2148,127579.76
2149,128868.5
2150,197901.6
2151,91838.68
2152,186167.72
2153,155793.75
2154,113616.5
2155,125878.45
