Id,SalePrice
1461,141885.52
1462,164430.8
1463,194462.32
1464,190200.665
1465,177726.945
1466,195950.86
1467,177049.355
1468,170517.75
1469,183082.77
1470,135210.89
1471,200643.52
1472,111125.58
1473,120158.11
1474,143823.59
1475,122410.48
1476,292850.68
1477,257449.615
1478,277451.415
1479,283626.14
1480,384402.255
1481,289743.385
1482,197263.47
1483,198640.655
1484,171394.9
1485,167996.325
1486,195329.795
1487,280431.75
1488,242724.21
1489,210977.345
1490,237062.0
1491,197778.735
1492,123360.92
1493,188565.315
1494,270429.925
1495,256320.49
1496,223626.52
1497,187734.66
1498,159933.355
1499,157738.695
1500,164798.17
1501,183445.835
1502,150720.895
1503,256217.715
1504,209820.835
1505,220924.06
1506,215989.26
1507,257338.615
1508,201670.725
1509,155030.39
1510,161420.69
1511,155189.705
1512,193430.53
1513,158333.09
1514,223319.05
1515,226520.635
1516,151090.45
1517,154538.93
1518,166856.985
1519,240359.97
1520,140669.955
1521,151299.31
1522,174229.52
1523,122172.7
1524,124981.445
1525,127836.135
1526,130818.265
1527,130314.985
1528,132311.56
1529,148846.0
1530,177080.87
1531,150107.735
1532,112225.315
1533,152166.08
1534,120596.185
1535,158970.565
1536,129817.495
1537,127728.63
1538,144388.025
1539,200024.425
1540,161395.475
1541,148219.785
1542,143399.405
1543,179234.715
1544,105389.605
1545,107368.79
1546,117405.87
1547,133517.525
1548,127936.195
1549,119113.955
1550,138498.05
1551,128002.48
1552,158422.05
1553,145180.045
1554,116983.655
1555,183349.035
1556,114610.39
1557,142000.905
1558,105528.695
1559,140987.77
1560,151069.025
1561,199058.735
1562,131745.555
1563,128237.465
1564,176370.17
1565,151390.54
1566,208047.635
1567,110633.27
1568,209618.29
1569,158850.88
1570,137195.22
1571,134542.05
1572,150261.265
1573,249968.01
1574,153924.86
1575,222934.105
1576,234289.345
1577,195676.695
1578,144471.34
1579,168976.9
1580,185652.825
1581,149520.15
1582,132386.79
1583,331638.43
1584,229243.835
1585,156141.26
1586,104312.755
1587,113848.38
1588,150664.52
1589,121953.93
1590,136867.375
1591,109211.145
1592,141675.435
1593,117058.425
1594,168236.215
1595,137718.435
1596,196912.845
1597,195866.255
1598,184775.83
1599,155239.195
1600,165578.855
1601,100069.205
1602,126276.0
1603,114753.135
1604,245733.575
1605,231818.995
1606,163837.46
1607,249515.1
1608,218309.23
1609,189956.53
1610,176799.8
1611,145789.665
1612,200527.415
1613,200641.775
1614,129434.28
1615,100037.295
1616,94638.32
1617,107869.66
1618,127615.73
1619,148341.595
1620,215590.175
1621,154552.325
1622,145758.175
1623,262101.465
1624,220552.995
1625,129605.765
1626,177690.44
1627,192009.61
1628,234717.02
1629,169780.455
1630,312557.705
1631,199824.88
1632,221444.92
1633,164483.72
1634,178334.24
1635,176034.015
1636,165025.63
1637,189347.235
1638,192602.765
1639,192586.775
1640,233259.87
1641,188363.715
1642,200501.975
1643,203512.065
1644,204111.54
1645,203413.205
1646,152465.025
1647,156997.47
1648,146564.31
1649,137095.81
1650,136667.31
1651,134929.25
1652,110782.37
1653,109373.075
1654,149611.175
1655,137970.99
1656,144916.005
1657,151186.175
1658,144023.55
1659,127460.545
1660,159814.565
1661,356231.37
1662,303744.965
1663,344608.58
1664,376120.795
1665,302300.125
1666,323764.27
1667,283222.98
1668,297921.47
1669,243845.925
1670,313458.19
1671,285372.96
1672,380145.65
1673,260517.115
1674,256483.055
1675,203803.705
1676,202170.985
1677,206814.05
1678,383509.835
1679,337151.46
1680,288572.515
1681,225585.095
1682,293226.445
1683,190996.185
1684,172541.355
1685,171559.085
1686,169576.4
1687,164873.22
1688,192140.615
1689,189882.095
1690,175610.3
1691,167566.365
1692,220706.095
1693,161566.01
1694,175994.975
1695,163257.99
1696,258173.93
1697,164610.5
1698,298043.21
1699,305612.9
1700,240072.67
1701,249583.63
1702,274860.56
1703,269291.385
1704,284581.48
1705,212778.75
1706,355478.62
1707,213952.15
1708,214961.755
1709,260562.5
1710,217754.87
1711,234276.105
1712,274440.19
1713,272849.725
1714,219378.235
1715,189522.92
1716,196774.625
1717,170937.27
1718,148978.705
1719,207957.47
1720,245118.265
1721,181879.49
1722,152165.745
1723,177083.17
1724,227577.41
1725,217931.475
1726,188194.16
1727,180356.105
1728,177198.545
1729,161970.905
1730,166065.045
1731,131462.205
1732,143527.075
1733,128111.55
1734,131785.515
1735,130883.35
1736,122933.21
1737,298510.295
1738,214020.485
1739,276781.4
1740,260584.165
1741,202944.335
1742,174596.17
1743,172556.49
1744,251697.34
1745,224944.72
1746,197057.785
1747,200684.44
1748,204089.71
1749,163233.33
