Id,SalePrice
1461,129399.65198397463
1462,153760.23660867632
1463,188724.18465235468
1464,202710.1467749238
1465,201376.07504855233
1466,186892.54631279645
1467,170523.28410723616
1468,184857.3933791171
1469,173009.85588567847
1470,134124.11300533795
1471,211812.63375558608
1472,109901.41788307717
1473,117584.59739740587
1474,162986.9185861964
1475,130519.84185675561
1476,363879.6323387879
1477,245155.57642872102
1478,302044.0955902992
1479,304005.540295912
1480,400856.7008817214
1481,320678.8752742179
1482,212675.5714894609
1483,192691.8910595265
1484,196521.2744001638
1485,198492.62425167364
1486,204494.45285591844
1487,314045.51327624824
1488,234897.49773854497
1489,200551.81732469148
1490,227172.28771613623
1491,209902.83029741966
1492,108770.65765338227
1493,192150.0629010991
1494,277574.9409598505
1495,277305.2103427141
1496,233108.9973596416
1497,189447.7683004432
1498,182319.69052444227
1499,181051.12798367016
1500,186388.59949088778
1501,182173.09828233958
1502,188072.1320277266
1503,241090.95307955798
1504,217234.88392053766
1505,213765.3646486072
1506,175357.4776293449
1507,230617.39491744392
1508,180905.72100304277
1509,151833.3299447056
1510,148396.06097252783
1511,151756.08411478912
1512,163096.7280983451
1513,150833.90993045818
1514,162980.96100609892
1515,195807.55605228126
1516,155857.77995394132
1517,155549.64817049316
1518,144920.2399842916
1519,222888.344074578
1520,139364.24295793293
1521,141197.4091411277
1522,157154.89257727325
1523,122189.43429064252
1524,126310.38970560368
1525,131755.48022766854
1526,127386.43573683946
1527,120468.25642754212
1528,124456.66103346471
1529,142280.88570108014
1530,162512.0603636002
1531,147026.10532939516
1532,112695.57624406528
1533,138326.63585207792
1534,126565.29627441679
1535,157256.67678565308
1536,124845.92774404651
1537,116314.28641764958
1538,158294.78750527752
1539,184856.31364706028
1540,125811.71794719921
1541,135936.07665555648
1542,133825.46965786905
1543,170694.7423695669
1544,107165.01954322752
1545,114613.80307109293
1546,134314.90726404978
1547,143248.5422542203
1548,126158.68813001929
1549,119474.52889246926
1550,140596.02505466007
1551,123905.5351998514
1552,150293.89245518565
1553,145396.45875311314
1554,125167.91691917602
1555,166298.31938935973
1556,118789.6469501952
1557,114757.54177089247
1558,118208.73859001667
1559,114283.32292519424
1560,143921.7580857174
1561,149847.02246761398
1562,133815.58287622608
1563,126717.39062100761
1564,160232.07908866284
1565,158975.1957195309
1566,205225.95245946597
1567,106138.8025887954
1568,212740.07584357922
1569,163063.77420617954
1570,154036.14222741826
1571,137523.7140520121
1572,138511.43037596985
1573,231809.99571908265
1574,138437.99202362137
1575,222693.6852040613
1576,249928.08655499126
1577,200406.3373830876
1578,148429.3248458165
1579,147916.86915422327
1580,189307.69440011377
1581,157978.86608416785
1582,129697.85958844036
1583,293964.9563478162
1584,222509.207362029
1585,160792.42804429785
1586,101927.79664940205
1587,122286.66562422439
1588,147298.60355192455
1589,118323.94910918137
1590,138464.1382264977
1591,116996.14083569917
1592,136134.78994427586
1593,130149.894866891
1594,140246.29138062912
1595,127507.34770774673
1596,185399.71108953893
1597,168766.9529239602
1598,191637.5970712638
1599,191084.34065083665
1600,197488.87348019826
1601,98440.08882881218
1602,119996.11823550945
1603,112451.6237320552
1604,270686.38678991445
1605,242180.5557542539
1606,166404.65296798368
1607,169731.39916076855
1608,232893.57375340562
1609,194835.09028181754
1610,185940.79114045628
1611,152957.8123483295
1612,188903.2091298911
1613,179534.7651617709
1614,129045.07697392636
1615,103433.20491301829
1616,103685.58413870621
1617,110336.464939423
1618,127769.93752408652
1619,145443.03533183268
1620,159884.50629959677
1621,149923.33583050471
1622,149461.8576401833
1623,251465.80538789884
1624,222503.0941130716
1625,131271.6825595785
1626,165147.96590895636
1627,190930.01130734436
1628,256561.8233677213
1629,179805.93190151532
1630,298479.4841472983
1631,192066.0702006297
1632,226642.13488270505
1633,193602.77965962898
1634,195272.53856498032
1635,192048.87163988792
1636,178554.5058511168
1637,180167.0916134842
1638,195187.06702199735
1639,183368.51114427892
1640,222529.511164839
1641,182987.73439124908
1642,230091.5002212946
1643,210924.14825459028
1644,218914.4823265289
1645,177121.83700523182
1646,162637.10285132017
1647,161829.6374508896
1648,140692.92337548244
1649,138272.0704285392
1650,131275.3968097825
1651,128783.34093621858
1652,111826.93207201803
1653,114917.80139598483
1654,165513.8471531002
1655,157954.20483317968
1656,157203.80256409143
1657,162104.2122247191
1658,171979.55132944323
1659,131945.1019670911
1660,165423.54498840982
1661,395909.82679324417
1662,310345.0994781676
1663,360557.69160554354
1664,401936.27643083147
1665,298075.43136059435
1666,314827.8828359763
1667,312154.96039177524
1668,333082.1896095426
1669,285246.69575762685
1670,336829.02900313033
1671,260344.805422392
1672,377721.5244610035
1673,294932.76290501334
1674,241971.68613368974
1675,202896.83537587567
1676,204972.89797839674
1677,210114.3865435154
1678,401955.6283560937
1679,345685.077142103
1680,315282.1916306424
1681,253298.37938728192
1682,292322.48115890543
1683,201068.19557008377
1684,199087.30537572707
1685,196766.64373916417
1686,194101.17437852902
1687,194625.14594433454
1688,205030.26356650752
1689,206404.01385979026
1690,205168.9166801717
1691,204310.80568705298
1692,250740.79564123618
1693,191526.0647301329
1694,189813.06085177275
1695,179539.60248170674
1696,256182.21772164165
1697,173966.7016477135
1698,319550.56860665325
1699,289736.82499583333
1700,244798.34593968475
1701,250910.82872312365
1702,249801.13714178043
1703,249132.3689063399
1704,280014.5041482123
1705,241901.38238262918
1706,387159.434979268
1707,208032.17409317783
1708,199861.40444426742
1709,254699.62333254106
1710,221468.34309115674
1711,268052.1786916538
1712,252652.1528747754
1713,259813.54372713284
1714,209573.09010324636
1715,203361.85876450612
1716,176381.4711281427
1717,175691.6405143159
1718,138847.9543211465
1719,213673.22900649812
1720,241589.82728239038
1721,167322.39621903372
1722,139720.30777449798
1723,168977.83142569687
1724,217091.0916956397
1725,226851.6737807589
1726,200541.40151304376
1727,184688.17594036314
1728,199802.90990289315
1729,170730.9381495113
1730,150441.6890608651
1731,132107.56478083358
1732,136889.5984232563
1733,130491.27696998985
1734,133707.42136624578
1735,148421.1664495469
1736,133013.47831634607
1737,289579.02076646267
1738,231326.76881578536
1739,237973.35783572803
1740,231287.84811486021
1741,203409.68502054986
1742,182073.09828233958
1743,183993.1732530974
1744,276714.80429818656
1745,194298.1449072447
1746,199011.03245858382
1747,197925.55593413283
1748,204032.59839839593
1749,159263.44702810072
1750,141631.99033047122
1751,205481.99873529258
1752,130034.98289008034
1753,149317.82666521316
1754,178341.74038985695
1755,176915.49880700384
1756,132749.850696742
1757,125893.20833252277
1758,149928.32338528012
1759,162433.46044564864
1760,167455.167567029
1761,147256.36351867684
1762,172141.34992133497
1763,172624.58824797827
1764,128544.46253244464
1765,164031.94248222347
1766,168277.4827319529
1767,195793.09856714268
1768,143148.56387259773
1769,163553.08951315115
1770,159954.01252813693
1771,134365.21571358136
1772,134078.11655084783
1773,141922.36016112097
1774,155615.95189665284
1775,138069.1613315933
1776,130882.91721858057
1777,122729.6799777113
1778,140906.36189119972
1779,129526.67559596727
1780,157081.38594317387
1781,136212.1914676173
1782,118215.73130040705
1783,155124.39101217157
1784,131023.32550547032
1785,130143.07235414616
1786,156150.73367621977
1787,165566.79966926615
1788,102856.16037503562
1789,115133.29754598785
1790,117985.42705338767
1791,170925.03239274828
1792,141672.62447011887
1793,149361.97375493613
1794,145629.4841026545
1795,134459.56647272714
1796,150478.20372857206
1797,124170.04777661026
1798,132438.78807857435
1799,123611.6858214408
1800,135470.32733860216
1801,129468.58149573288
1802,135616.4981661356
1803,152496.11328761544
1804,148153.4372785394
1805,142073.90107764016
1806,122895.62106997188
1807,133784.3057873258
1808,133303.83095899518
1809,140773.9370030823
1810,141428.1851652599
1811,120872.61274142962
1812,99212.75113840387
1813,120911.71943835593
1814,109366.64431762826
1815,92399.65923734989
1816,121163.36884636698
1817,149811.3420604132
1818,141406.8754149335
1819,136933.0063709382
1820,107472.9681041658
1821,123885.43249290888
1822,144577.28267235385
1823,84909.3208399201
1824,135603.4708092698
1825,148665.76317008282
1826,123396.09499809044
1827,116595.9827089722
1828,132210.42587673615
1829,124185.98144794477
1830,138704.43631672976
1831,140679.23988281062
1832,123014.89845158705
1833,146006.5460108315
1834,142703.35471997858
1835,128156.58672122544
1836,124699.19864943103
1837,115379.67660059525
1838,129118.54739488222
1839,121909.99697287995
1840,157537.59329414088
1841,144729.2908152951
1842,113495.61664031903
1843,150364.91604600952
1844,154567.95889496937
1845,159450.755982195
1846,158672.30163022666
1847,160335.28241716302
1848,83420.50694354245
1849,138765.24044629224
1850,127466.2500580734
1851,151570.08405565502
1852,140209.57785113857
1853,173847.34696914043
1854,178610.97869120087
1855,171558.51961037196
1856,219376.06191067526
1857,179378.83306561562
1858,134850.97532790437
1859,134101.92496619408
1860,160548.8326140952
1861,131248.3749661941
1862,252628.17389351717
1863,238615.07034399037
1864,238615.07034399037
1865,326163.0708977727
1866,319549.1990666281
1867,242371.62642599278
1868,281110.17532233795
1869,203359.83358470254
1870,230909.73931702907
1871,265616.5450043088
1872,202608.63376557655
1873,222658.31678524497
1874,145203.9209418311
1875,190408.47680418636
1876,197341.23700159203
1877,212506.09884807383
1878,217667.13647872233
1879,137282.47706858188
1880,136322.87574849167
1881,249252.19910264868
1882,238022.01338575064
1883,199641.45175707593
1884,200721.8325341542
1885,240634.47288719728
1886,276731.3314155458
1887,214518.15408800222
1888,271941.87706882873
1889,205961.47340849918
1890,141517.67426475667
1891,145853.85577186162
1892,124339.69671389114
1893,132713.47162175569
1894,139487.18837687833
1895,146486.7476205788
1896,134303.92574335053
1897,144638.73444714642
1898,138830.3934211641
1899,154795.3590475158
1900,141854.39382485696
1901,149330.37760716391
1902,137300.00637812837
1903,172004.41426315572
1904,141308.6572776153
1905,183982.9187053422
1906,159550.1724647805
1907,178205.74420631168
1908,130196.53417118214
