Id,SalePrice
1461,131794.82
1462,157907.23
1463,157523.62
1464,177828.63
1465,215811.51
1466,172249.45
1467,157283.25333333333
1468,163148.35
1469,192560.195
1470,123547.67
1471,194249.35
1472,105776.66666666666
1473,101109.73
1474,162818.7
1475,143712.97
1476,329712.21
1477,263007.44
1478,317126.73
1479,295995.83
1480,431067.5
1481,311044.64
1482,216612.045
1483,168574.30333333334
1484,172629.4
1485,160984.52
1486,188867.75
1487,319534.19
1488,268986.79
1489,198612.91
1490,179402.89
1491,187163.25
1492,126571.09
1493,175561.72
1494,294133.22
1495,295240.62
1496,210576.4
1497,196021.1
1498,155403.9
1499,155403.9
1500,143567.58
1501,169516.45
1502,147495.0166666667
1503,268274.78
1504,234949.73
1505,221281.6
1506,210739.19
1507,213559.3
1508,201011.28
1509,168603.38
1510,150264.31
1511,152866.99
1512,169942.38
1513,167598.02
1514,160556.71
1515,180285.17
1516,171325.78
1517,138751.6
1518,179028.42
1519,217122.55
1520,138016.39
1521,143898.48
1522,181478.57
1523,117236.28
1524,128349.38
1525,124535.5
1526,123891.0
1527,116601.5
1528,129284.34
1529,152554.5
1530,168267.17
1531,138583.95
1532,113967.0
1533,163907.485
1534,126649.42
1535,141838.09
1536,133660.9
1537,111626.0
1538,199028.83
1539,245469.96
1540,146697.73
1541,166922.35
1542,148575.59
1543,204596.5
1544,96931.58
1545,114348.33
1546,143431.0
1547,129261.05
1548,137589.25
1549,118971.74
1550,153985.12
1551,138544.59
1552,163411.53
1553,136917.7
1554,124903.12
1555,163581.5
1556,115397.09
1557,137389.25
1558,109468.0
1559,133072.8
1560,155421.62
1561,164051.17
1562,127614.49
1563,122132.17
1564,167568.255
1565,143573.26
1566,217855.2
1567,104746.44
1568,194515.8
1569,144571.81
1570,139179.11
1571,128657.63
1572,143072.09
1573,216656.9
1574,156273.64
1575,195290.71
1576,203487.57
1577,190346.36
1578,155634.42
1579,134525.43
1580,192301.75
1581,127715.65
1582,131301.33
1583,347564.19
1584,235992.67
1585,142083.08333333334
1586,81310.69
1587,108818.72
1588,141639.34
1589,114223.12
1590,135716.05
1591,105326.0
1592,138129.79
1593,141489.24
1594,133653.71
1595,132867.11
1596,222933.4
1597,179351.75
1598,176152.36
1599,204154.0
1600,204923.81
1601,74717.8
1602,133818.33
1603,110725.5
1604,250437.33
1605,263249.38
1606,167269.13
1607,236618.33
1608,212192.105
1609,178729.92
1610,139079.83
1611,148759.84
1612,169525.16
1613,167170.645
1614,124754.0
1615,84344.04
1616,84344.04
1617,92735.7
1618,122154.74
1619,128624.4
1620,187837.65
1621,131618.21
1622,133664.28
1623,263915.98
1624,192175.35
1625,135803.83
1626,178581.2
1627,176881.85
1628,264955.49
1629,168542.62
1630,340469.08
1631,222835.85
1632,257411.53
1633,160556.17
1634,172062.35
1635,168159.27
1636,156251.62333333335
1637,171541.36
1638,213264.21
1639,188886.5
1640,242552.55
1641,184229.28
1642,212293.48
1643,236569.8
1644,231500.48
1645,174507.62
1646,154190.0
1647,177239.89
1648,153724.0
1649,128661.89
1650,120916.23
